71817,1,0
71817,1,0
71817,1,0
71817,2,0
74206,2,0
74206,2,0
74206,2,0
74206,3,0
76759,3,0
76759,3,0
76759,2,0
78995,2,0
78995,2,0
78995,2,0
78995,3,0
81231,3,0
81231,3,0
81231,3,0
81231,3,0
83476,3,0
83476,3,0
83476,2,0
85735,2,0
85735,2,0
85735,2,0
85735,3,0
87973,3,0
87973,3,0
87973,1,0
90215,1,0
90215,1,0
90215,1,0
90215,4,0
92456,4,0
92456,4,0
92456,0,0
94697,0,0
94697,0,0
94697,0,0
94697,1,0
96947,1,0
96947,1,0
96947,1,0
96947,2,0
99192,2,0
99192,2,0
99192,2,0
101454,2,0
101454,2,0
101454,2,0
101454,1,0
103698,1,0
103698,1,0
103698,3,0
105957,3,0
105957,3,0
105957,3,0
105957,3,0
108218,3,0
108218,3,0
108218,3,0
110475,3,0
110475,3,0
110475,3,0
110475,2,0
112743,2,0
112743,2,0
112743,2,0
112743,1,0
114994,1,0
114994,1,0
114994,2,0
117249,2,0
117249,2,0
117249,2,0
117249,4,0
119511,4,0
119511,4,0
119511,1,0
121773,1,0
121773,1,0
121773,1,0
121773,6,0
124028,6,0
124028,6,0
124028,1,0
124028,1,0
126290,1,0
126290,1,0
126290,3,0
128545,3,0
128545,3,0
128545,3,0
128545,2,0
130802,2,0
130802,2,0
130802,3,0
133052,3,0
133052,3,0
133052,3,0
133052,0,0
135309,0,0
135309,0,0
135309,2,0
137556,2,0
137556,2,0
137556,2,0
137556,3,0
139805,3,0
139805,3,0
139805,0,0
139805,0,0
142058,0,0
142058,0,0
142058,2,0
144317,2,0
144317,2,0
144317,2,0
144317,2,0
146569,2,0
146569,2,0
146569,3,0
148809,3,0
148809,3,0
148809,3,0
148809,3,0
151069,3,0
151069,3,0
151069,1,0
153314,1,0
153314,1,0
153314,1,0
153314,1,0
155579,1,0
155579,1,0
155579,1,0
155579,3,0
157833,3,0
157833,3,0
157833,4,0
160073,4,0
160073,4,0
160073,4,0
160073,5,0
162319,5,0
162319,5,0
162319,1,0
164574,1,0
164574,1,0
164574,1,0
164574,3,0
166821,3,0
166821,3,0
166821,2,0
169076,2,0
169076,2,0
169076,2,0
169076,2,0
171339,2,0
171339,2,0
171339,2,0
171339,5,0
173597,5,0
173597,5,0
173597,1,0
175855,1,0
175855,1,0
175855,1,0
175855,4,0
178111,4,0
178111,4,0
178111,4,0
180366,4,0
180366,4,0
180366,4,0
180366,3,0
182619,3,0
182619,3,0
182619,1,0
184880,1,0
184880,1,0
184880,1,0
184880,2,0
187134,2,0
187134,2,0
187134,2,0
187134,3,0
189382,3,0
189382,3,0
189382,1,0
191637,1,0
191637,1,0
191637,1,0
191637,1,0
193894,1,0
193894,1,0
193894,2,0
196155,2,0
196155,2,0
196155,2,0
196155,4,0
198410,4,0
198410,4,0
198410,2,0
198410,2,0
200664,2,0
200664,2,0
200664,2,0
202915,2,0
202915,2,0
202915,2,0
202915,5,0
205152,5,0
205152,5,0
205152,1,0
207394,1,0
207394,1,0
207394,1,0
207394,1,0
209643,1,0
209643,1,0
209643,2,0
211891,2,0
211891,2,0
211891,2,0
211891,6,0
214139,6,0
214139,6,0
214139,3,0
216390,3,0
